# id  period
3693498877573835520 0.62353084
3916576352191282560 0.64820973
3920084172241132928 0.56174811
3946139677242225152 0.57217786
3902831765353826176 0.60990786
1454724187872808832 0.54547141
 780665762666043136 0.49983014
3903698975085804672 0.50006663
4427368119691022720 0.63940406
3689922166248251264 0.55229964
 696091401273662336 0.55035048
4450157903360288896 0.64499637
1443946293856510848 0.63906134
1264888488811080704 0.53599088
 603633262334365440 0.48810500
1302088437513687296 0.58138113
4466645458174937600 0.58937247
1470607041352575488 0.67254044
3740140126463955584 0.67558209
1423508915316958592 0.63851472
1657334352318594816 0.55045419
1503726397462068608 0.49008395
1049161008906596864 0.57110465
1587505369567609472 0.46803590
3851444032140505344 0.69004636
3935247051767698816 0.74275084
1165706939348752512 0.55469421
 707173653847232384 0.60076662
1154012224437386240 0.81671584
 637635964365581952 0.50477452
 644737714264363520 0.59558590
3565562998804647680 0.45374400
3896902000361602816 0.64740612
3923043915808650112 0.56294539
3704536703005861504 0.56390400
3717575257348471552 0.51394590
1231706426180181888 0.48860321
1507255761066092160 0.53135303
1493979566183392384 0.56230930
4426843377770218752 0.55982242
4438152198458052352 0.44336217
1326294937616846592 0.63103683
1406199917940642944 0.49350522
1245671087141637760 0.60148906
3814559364103288448 0.56617454
 851103986530614016 0.54174397
4000143805747431808 0.49327650
3682722147497328640 0.58683821
 656180572294451328 0.65747167
2606204434594020736 0.56390831
2434172822382717568 0.51273936
 656029526885063808 0.63762443
 611732741725434112 0.54363131
3799785574253882752 0.59499123
3072686300107080832 0.50864788
 875438171718827264 0.63253236
4407374600253250560 0.58677598
1372764632629278208 0.47942054
4571984169675126400 0.52576553
3795033278840733568 0.47180923
3975968843587315456 0.56239527
1337395748745748224 0.45396508
1506445902034177536 0.61577514
4550498544237216896 0.45479997
1242785521953676288 0.56540234
2793318296912074880 0.62381645
2428309401750652672 0.56786321
3411903538699684864 0.57423244
3195906094331031936 0.47317676
 667520041870220928 0.49655762
3268882364692574720 0.62223601
3071861043616052096 0.48310507
5756966436913247488 0.47593653
3786836110417682944 0.62853011
1286777360140494080 0.60344330
4412750868516623104 0.48941771
1319242330735005568 0.77124526
1406194871355128064 0.61233980
1306616432555191936 0.71743374
1420217733417559936 0.84477740
2626966443942080128 0.48733072
3094697938780564224 0.59592146
 666510930713928448 0.74749482
1204378545708196608 0.54432411
1610110465344731648 0.49217149
1509987085390353792 0.51030125
2256622172903021952 0.51201174
 676761123567657344 0.54541153
3942574991824968320 0.47373877
1201177661201394048 0.57655310
1289960858618283904 0.55248334
 713142421438562432 0.75707675
3701890487755176704 0.53973244
3903718246604099072 0.58137914
1528463686803632384 0.54940935
3735191254691041792 0.55294635
3929442695525197440 0.57894321
1468411836325476736 0.64356576
1454784454854071936 0.48006807
3671771286561890176 0.50265720
3671159240837972608 0.47882824
1265354952323589888 0.69731216
1189282697735318656 0.61840400
4566228432461539840 0.54293634
3907161126747882240 0.60884302
3932106262443139840 0.60713465
3704550923641933312 0.64970834
4432110038465080320 0.62166288
3900042274290290304 0.56242304
 645932574166070016 0.77482328
 648476397396238976 0.59071186
1543912168771411584 0.56364659
1319786348472618880 0.66543412
3141172160686908928 0.61584516
3072937504154247296 0.64091143
3686046284680810752 0.57225233
3201175430791113600 0.63055300
4465697399976758528 0.44240005
3959914118396131456 0.49385223
3637352243286265856 0.73838245
3713916980299625856 0.63226673
6913258185176558080 0.57488934
1409972621509638144 0.55499276
3727833391597367424 0.65075368
 949205983077666944 0.39167701
 886793515494085248 0.39728273
 182142003881848832 0.45608679
 348659642591311744 0.48809545
3723361299850681728 0.48242821
3890405535908322816 0.77217245
3697870501445490304 0.59314631
3864713552644487040 0.62452426
3840230044329272064 0.55127909
3919388868575459712 0.68215343
1239109442264988032 0.71123663
3873691275538903040 0.63861599
3814692959061502976 0.58850611
3890569736803245184 0.59464979
3712357494854304256 0.65794587
 934167726322258176 0.50141850
3665860522504930560 0.62920516
3637904408576760576 0.46686178
 617671689358430976 0.57106774
3809129086627438336 0.59110578
 756948098558992128 0.53290393
3566306582197898368 0.59951346
 796655586610079616 0.50589203
3871697203827354240 0.51688101
3667442887241100800 0.56131315
 818908052687020288 0.59198567
3638091085035260928 0.53794586
3845427607592439168 0.63705944
 625289896189695616 0.44569295
 579383808261746688 0.65324195
3884067362475239040 0.50918052
3808567575487842560 0.46481381
3850648535477820672 0.49960115
2434182885491228544 0.45414900
2565582913081431296 0.54781774
4490848595322325120 0.44957772
4416728175733552896 0.77634519
2681514079084483456 0.47387102
2689818312452404992 0.52807141
3291242857789707904 0.76428904
 938605801929998720 0.63389185
1745556661366703360 0.60666202
2694150865006247424 0.57080891
1038819930248651264 0.64804098
5179730116594929536 0.58722952
3996141823940038144 0.57775532
3792913901458462720 0.76579069
3665927936311726976 0.55951722
3637951687576726400 0.58105573
 374779709539440128 0.51732669
3720468832650308352 0.47110825
 155563170002149376 0.53950201
6897755139944897024 0.79746448
1463444655107074688 0.77029627
1454874717884070400 0.67348988
3734402767414957312 0.78320557
1314137878066944256 0.49367819
3801186936183014784 0.83469533
 746368838195109888 0.86670219
4550091931093504896 0.62757604
 739029628143831552 0.46141632
2808687029926911360 0.55453683
 936507899382640768 0.51274547
 312130292901682688 0.78925344
 852322825233930112 0.69975268
1198863915076552960 0.49057032
1316840138346618880 0.92915561
3834029481648387968 0.83391985
